EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
1054-9C3B,Elizabeth,Babbe,Female,30,Some Travel,Technology,1,IL,Asian or Asian American,4,Other,Data Scientist,Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,4,Masters,PR4731,2021-03-04,Satisfied,Satisfied,Dissatisfied,3,2,Satisfied,Exceeds Expectation,Exceeds Expectation
1054-9C3B,Elizabeth,Babbe,Female,30,Some Travel,Technology,1,IL,Asian or Asian American,4,Other,Data Scientist,Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,4,Masters,PR544,2015-03-06,Neutral,Very Satisfied,Neutral,1,2,Very Satisfied,Meets Expectation,Meets Expectation
1054-9C3B,Elizabeth,Babbe,Female,30,Some Travel,Technology,1,IL,Asian or Asian American,4,Other,Data Scientist,Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,4,Masters,PR5799,2022-03-04,Satisfied,Neutral,Neutral,1,0,Very Satisfied,Above and Beyond,Exceeds Expectation
1054-9C3B,Elizabeth,Babbe,Female,30,Some Travel,Technology,1,IL,Asian or Asian American,4,Other,Data Scientist,Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,4,Masters,PR973,2016-03-05,Satisfied,Dissatisfied,Very Satisfied,2,3,Satisfied,Above and Beyond,Above and Beyond
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR1179,2016-06-29,Satisfied,Satisfied,Neutral,1,1,Satisfied,Meets Expectation,Meets Expectation
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR1748,2017-06-29,Very Satisfied,Dissatisfied,Very Satisfied,1,0,Dissatisfied,Above and Beyond,Exceeds Expectation
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR2414,2018-06-29,Dissatisfied,Satisfied,Very Dissatisfied,3,1,Neutral,Meets Expectation,Meets Expectation
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR3189,2019-06-29,Satisfied,Dissatisfied,Neutral,3,0,Dissatisfied,Above and Beyond,Above and Beyond
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR4091,2020-06-28,Neutral,Very Satisfied,Neutral,2,0,Neutral,Meets Expectation,Meets Expectation
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR5096,2021-06-28,Very Satisfied,Satisfied,Very Satisfied,3,2,Very Satisfied,Above and Beyond,Above and Beyond
2B7A-9C73,Bryanty,Wickersley,Non-Binary,45,Frequent Traveller,Technology,17,CA,White,4,Computer Science,Machine Learning Engineer,Single,123619,0,Yes,2013-05-01,No,9,7,9,2,4,Masters,PR6194,2022-06-28,Very Satisfied,Neutral,Satisfied,3,1,Dissatisfied,Above and Beyond,Exceeds Expectation
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR1329,2016-11-25,Neutral,Satisfied,Neutral,3,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR1954,2017-11-25,Satisfied,Very Satisfied,Dissatisfied,2,1,Neutral,Above and Beyond,Above and Beyond
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR2667,2018-11-25,Satisfied,Dissatisfied,Neutral,3,0,Satisfied,Above and Beyond,Exceeds Expectation
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR3493,2019-11-25,Satisfied,Dissatisfied,Very Satisfied,2,1,Satisfied,Meets Expectation,Needs Improvement
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR4442,2020-11-24,Very Satisfied,Neutral,Very Satisfied,2,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR5489,2021-11-24,Satisfied,Neutral,Neutral,3,3,Dissatisfied,Meets Expectation,Meets Expectation
F838-C681,Shay,Casburn,Male,32,Some Travel,Technology,22,IL,Black or African American,4,Business Studies,Software Engineer,Married,72688,1,No,2013-05-06,No,9,3,3,8,4,Masters,PR6610,2022-11-24,Satisfied,Neutral,Dissatisfied,2,1,Satisfied,Meets Expectation,Needs Improvement
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR1512,2017-03-02,Satisfied,Very Satisfied,Neutral,3,0,Satisfied,Meets Expectation,Needs Improvement
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR2152,2018-03-02,Neutral,Neutral,Satisfied,3,1,Very Satisfied,Meets Expectation,Meets Expectation
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR2887,2019-03-02,Very Satisfied,Satisfied,Very Satisfied,1,3,Dissatisfied,Above and Beyond,Exceeds Expectation
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR3741,2020-03-01,Satisfied,Very Satisfied,Very Satisfied,1,0,Satisfied,Meets Expectation,Needs Improvement
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR4720,2021-03-01,Satisfied,Neutral,Neutral,1,0,Satisfied,Exceeds Expectation,Meets Expectation
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR5786,2022-03-01,Satisfied,Neutral,Dissatisfied,2,1,Satisfied,Above and Beyond,Above and Beyond
21B3-8491,Nicky,Janssens,Male,42,Some Travel,Technology,37,CA,Black or African American,4,Computer Science,Analytics Manager,Married,244114,1,No,2013-05-28,No,9,6,7,0,4,Masters,PR967,2016-03-02,Satisfied,Satisfied,Dissatisfied,2,2,Very Satisfied,Exceeds Expectation,Meets Expectation
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR1059,2016-04-18,Satisfied,Neutral,Dissatisfied,1,1,Neutral,Above and Beyond,Above and Beyond
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR1610,2017-04-18,Satisfied,Satisfied,Dissatisfied,3,0,Satisfied,Exceeds Expectation,Meets Expectation
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR2265,2018-04-18,Very Satisfied,Satisfied,Neutral,3,3,Satisfied,Meets Expectation,Needs Improvement
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR3010,2019-04-18,Satisfied,Neutral,Neutral,2,0,Satisfied,Meets Expectation,Needs Improvement
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR3885,2020-04-17,Satisfied,Very Satisfied,Dissatisfied,2,2,Very Satisfied,Exceeds Expectation,Meets Expectation
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR4876,2021-04-17,Very Satisfied,Dissatisfied,Dissatisfied,3,0,Dissatisfied,Meets Expectation,Needs Improvement
AB81-A3A0,Jerrome,Furney,Male,29,Some Travel,Sales,14,CA,White,4,Marketing,Sales Executive,Married,96319,2,No,2013-06-14,No,9,1,4,5,4,Masters,PR5954,2022-04-17,Very Satisfied,Very Satisfied,Satisfied,2,0,Neutral,Meets Expectation,Needs Improvement
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR1448,2017-02-02,Satisfied,Neutral,Dissatisfied,2,0,Neutral,Exceeds Expectation,Meets Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR195,2014-02-03,Satisfied,Very Satisfied,Very Satisfied,3,3,Dissatisfied,Above and Beyond,Exceeds Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR2080,2018-02-02,Satisfied,Satisfied,Neutral,1,2,Neutral,Meets Expectation,Meets Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR2809,2019-02-02,Neutral,Very Satisfied,Dissatisfied,1,0,Satisfied,Exceeds Expectation,Exceeds Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR3658,2020-02-02,Very Satisfied,Neutral,Satisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR4628,2021-02-01,Satisfied,Neutral,Dissatisfied,1,0,Neutral,Exceeds Expectation,Meets Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR490,2015-02-03,Neutral,Very Satisfied,Neutral,2,2,Neutral,Meets Expectation,Needs Improvement
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR5690,2022-02-01,Very Satisfied,Satisfied,Neutral,3,1,Dissatisfied,Exceeds Expectation,Meets Expectation
8CF6-3079,Jaquenetta,Corkel,Female,27,Some Travel,Technology,1,NY,Black or African American,4,Computer Science,Data Scientist,Divorced,40050,1,Yes,2013-07-16,Yes,1,0,0,0,4,Masters,PR910,2016-02-03,Neutral,Satisfied,Very Satisfied,2,1,Very Satisfied,Meets Expectation,Meets Expectation
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR1039,2016-04-10,Satisfied,Very Satisfied,Satisfied,2,1,Dissatisfied,Meets Expectation,Needs Improvement
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR1587,2017-04-10,Very Satisfied,Satisfied,Very Satisfied,2,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR2240,2018-04-10,Satisfied,Satisfied,Very Satisfied,2,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR2986,2019-04-10,Satisfied,Very Satisfied,Satisfied,1,1,Satisfied,Meets Expectation,Needs Improvement
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR3858,2020-04-09,Neutral,Satisfied,Very Satisfied,2,1,Dissatisfied,Meets Expectation,Meets Expectation
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR4848,2021-04-09,Neutral,Neutral,Satisfied,2,1,Satisfied,Meets Expectation,Meets Expectation
F430-0404,Randie,Mouth,Female,32,No Travel,Sales,23,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,237749,1,No,2013-07-19,No,9,1,6,6,4,Masters,PR5926,2022-04-09,Neutral,Satisfied,Neutral,1,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR1450,2017-02-02,Satisfied,Satisfied,Very Satisfied,3,2,Dissatisfied,Above and Beyond,Exceeds Expectation
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR2082,2018-02-02,Neutral,Neutral,Very Satisfied,2,0,Very Satisfied,Above and Beyond,Exceeds Expectation
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR2811,2019-02-02,Neutral,Very Satisfied,Neutral,3,2,Very Satisfied,Above and Beyond,Above and Beyond
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR3660,2020-02-02,Satisfied,Satisfied,Satisfied,2,1,Very Satisfied,Above and Beyond,Exceeds Expectation
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR4630,2021-02-01,Neutral,Satisfied,Satisfied,1,0,Satisfied,Meets Expectation,Meets Expectation
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR5692,2022-02-01,Very Satisfied,Dissatisfied,Dissatisfied,2,0,Satisfied,Meets Expectation,Needs Improvement
1F12-DDDA,Farly,Drinan,Male,32,No Travel,Technology,12,NY,White,4,Information Systems,Software Engineer,Married,111294,1,No,2013-07-19,No,9,2,9,4,4,Masters,PR912,2016-02-03,Very Satisfied,Dissatisfied,Dissatisfied,1,0,Dissatisfied,Above and Beyond,Exceeds Expectation
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR1153,2016-06-06,Satisfied,Very Satisfied,Neutral,3,2,Satisfied,Meets Expectation,Needs Improvement
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR1714,2017-06-06,Very Satisfied,Neutral,Neutral,2,2,Very Satisfied,Above and Beyond,Exceeds Expectation
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR2378,2018-06-06,Neutral,Satisfied,Neutral,3,1,Very Satisfied,Above and Beyond,Above and Beyond
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR3145,2019-06-06,Neutral,Satisfied,Very Satisfied,1,1,Dissatisfied,Meets Expectation,Needs Improvement
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR4038,2020-06-05,Very Satisfied,Satisfied,Dissatisfied,2,1,Very Satisfied,Meets Expectation,Meets Expectation
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR5039,2021-06-05,Neutral,Neutral,Very Satisfied,1,2,Satisfied,Meets Expectation,Meets Expectation
CD4D-7BBA,Cristian,Massy,Male,43,Some Travel,Technology,38,CA,White,4,Computer Science,Software Engineer,Married,155786,1,Yes,2013-07-29,No,9,0,7,5,4,Masters,PR6125,2022-06-05,Neutral,Very Dissatisfied,Satisfied,2,0,Dissatisfied,Exceeds Expectation,Meets Expectation
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR1141,2016-05-29,Neutral,Dissatisfied,Satisfied,1,1,Dissatisfied,Above and Beyond,Above and Beyond
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR1701,2017-05-29,Neutral,Satisfied,Neutral,1,0,Dissatisfied,Exceeds Expectation,Meets Expectation
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR2362,2018-05-29,Satisfied,Dissatisfied,Neutral,1,3,Satisfied,Above and Beyond,Above and Beyond
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR3126,2019-05-29,Neutral,Neutral,Neutral,3,1,Satisfied,Meets Expectation,Meets Expectation
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR4017,2020-05-28,Very Dissatisfied,Dissatisfied,Dissatisfied,2,2,Satisfied,Above and Beyond,Exceeds Expectation
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR5018,2021-05-28,Satisfied,Very Satisfied,Neutral,2,0,Satisfied,Above and Beyond,Above and Beyond
7349-CCE0,Elisabeth,Pettyfar,Female,32,Some Travel,Technology,7,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,85568,1,No,2013-07-31,No,9,7,9,1,4,Masters,PR6104,2022-05-28,Satisfied,Neutral,Dissatisfied,2,0,Neutral,Exceeds Expectation,Meets Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR1472,2017-02-12,Neutral,Neutral,Neutral,2,0,Satisfied,Meets Expectation,Meets Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR208,2014-02-13,Satisfied,Neutral,Very Satisfied,2,0,Neutral,Exceeds Expectation,Exceeds Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR2107,2018-02-12,Very Satisfied,Dissatisfied,Very Satisfied,2,2,Satisfied,Above and Beyond,Above and Beyond
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR2838,2019-02-12,Neutral,Very Satisfied,Satisfied,1,1,Neutral,Exceeds Expectation,Exceeds Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR3691,2020-02-12,Very Satisfied,Satisfied,Neutral,3,2,Dissatisfied,Meets Expectation,Needs Improvement
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR4663,2021-02-11,Neutral,Dissatisfied,Satisfied,3,1,Satisfied,Exceeds Expectation,Exceeds Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR508,2015-02-13,Satisfied,Dissatisfied,Satisfied,1,1,Satisfied,Above and Beyond,Exceeds Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR5726,2022-02-11,Neutral,Dissatisfied,Satisfied,1,1,Satisfied,Exceeds Expectation,Exceeds Expectation
279C-7342,Amelita,Liveley,Non-Binary,29,Frequent Traveller,Sales,31,CA,White,4,Marketing,Sales Executive,Married,100925,1,Yes,2013-08-08,Yes,3,1,1,1,4,Masters,PR930,2016-02-13,Neutral,Very Satisfied,Dissatisfied,1,2,Satisfied,Meets Expectation,Needs Improvement
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR1229,2016-08-13,Neutral,Dissatisfied,Very Satisfied,1,2,Neutral,Above and Beyond,Above and Beyond
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR1817,2017-08-13,Neutral,Dissatisfied,Very Satisfied,2,1,Dissatisfied,Above and Beyond,Exceeds Expectation
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR2500,2018-08-13,Neutral,Very Satisfied,Dissatisfied,2,0,Very Satisfied,Meets Expectation,Meets Expectation
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR3295,2019-08-13,Neutral,Satisfied,Satisfied,3,1,Very Satisfied,Meets Expectation,Meets Expectation
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR4207,2020-08-12,Neutral,Neutral,Very Satisfied,3,0,Dissatisfied,Above and Beyond,Above and Beyond
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR5228,2021-08-12,Satisfied,Neutral,Satisfied,2,1,Dissatisfied,Meets Expectation,Needs Improvement
9811-F345,Wells,Mulholland,Male,42,Some Travel,Technology,40,CA,Black or African American,4,Computer Science,Data Scientist,Divorced,142075,1,No,2013-08-15,No,9,9,9,4,4,Masters,PR6334,2022-08-12,Neutral,Dissatisfied,Dissatisfied,3,0,Neutral,Exceeds Expectation,Exceeds Expectation
52CC-3E9E,Ogdon,Madsen,Male,30,Frequent Traveller,Technology,13,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,40321,1,Yes,2013-08-26,Yes,5,0,0,3,4,Masters,PR1044,2016-04-12,Neutral,Neutral,Satisfied,1,1,Neutral,Meets Expectation,Needs Improvement
52CC-3E9E,Ogdon,Madsen,Male,30,Frequent Traveller,Technology,13,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,40321,1,Yes,2013-08-26,Yes,5,0,0,3,4,Masters,PR1593,2017-04-12,Neutral,Dissatisfied,Very Satisfied,3,1,Neutral,Meets Expectation,Needs Improvement
52CC-3E9E,Ogdon,Madsen,Male,30,Frequent Traveller,Technology,13,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,40321,1,Yes,2013-08-26,Yes,5,0,0,3,4,Masters,PR2246,2018-04-12,Very Satisfied,Neutral,Dissatisfied,1,1,Neutral,Exceeds Expectation,Exceeds Expectation
